time,vehicle_id,scheme,vehicle_type,behavior_score,mobility_score,communication_score,history_score,anomaly_level,message_irregularity,mobility_deviation,trust,risk,decision,reverification,reverification_success,final_decision,authentication_cost_ms,reverification_cost_ms,trust_gain,risk_factor,detection_gain,delay_ms,crypto_cost_ms
0,10,Liu et al.,Legitimate,0.8371549133245766,0.8412843747254104,0.8513283073579518,0.7851566366550927,0.11563560792711325,0.1840645045893916,0.18732934269129875,1.0,0.1217573638019509,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,11,Liu et al.,Malicious,0.15271340092975894,0.2077503237064163,0.2758557099673502,0.08823730846485989,0.7587713630849533,0.6375983516578109,0.8155471382164781,0.33070675457431786,0.7203025245962311,Reject,0,,Reject,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,12,Liu et al.,Suspicious,0.40097442063867134,0.48988881408801466,0.5568651243604662,0.4663960070246911,0.49255937928626714,0.24287886628776417,0.30328501269932856,0.8915764975971805,0.28678669016904484,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,13,Liu et al.,Legitimate,0.8393281869038689,0.7310118999160096,0.6802942720969876,0.7870538288331418,0.17753894251442034,0.049762282865838586,0.17952636735428423,1.0,0.10170689818363579,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,14,Liu et al.,Legitimate,0.7110162323284989,0.6638955615903659,0.7682487495458384,0.7902547590405747,0.14697347813322476,0.167416320616255,0.2812551896393745,1.0,0.14891124709721357,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,15,Liu et al.,Legitimate,0.7860195210391735,0.7229115796842894,0.8256454965923237,0.7432981116586697,0.10121451213780552,0.018089843636950736,0.007306464060352875,1.0,0.031652704958777284,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,16,Liu et al.,Legitimate,0.863702196302825,0.8345202445888437,0.8040618568303544,0.7673367168674495,0.03995681548932822,0.03606999956576386,0.07212375242152885,1.0,0.03703764186915523,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,17,Liu et al.,Legitimate,0.7917500361631109,0.808113024721947,0.7962785817706654,0.7448821673302093,0.22016518383884182,0.1701383573247146,0.15977314333574236,1.0,0.1375191711248247,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,18,Liu et al.,Legitimate,0.8026265422061779,0.7439364623485629,0.7065462214531435,0.7581160008149328,0.17473808254506204,0.003318735254518328,0.033453874008954276,1.0,0.052877672952133664,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,19,Liu et al.,Legitimate,0.7041686366145719,0.6615127461872086,0.8387582334868553,0.8186273304769729,0.10933120133980649,0.02255781669062919,0.14169106065938375,1.0,0.06839501967245486,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,20,Liu et al.,Legitimate,0.7785656106715388,0.6903323576800732,0.7470369053479977,0.7655183043616722,0.1419977800016594,0.1464348041862422,0.01305729436666088,1.0,0.07537246963864062,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,21,Liu et al.,Legitimate,0.7613601060376836,0.7888084423395543,0.7621098221301378,0.8452262968600684,0.1518762986105599,0.03756811439111534,0.020338970270630058,1.0,0.05244584581807633,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,22,Liu et al.,Legitimate,0.8079693324407301,0.6584197205867819,0.7800880664432297,0.859800524482106,0.13268822391212215,0.08950111067459898,0.18540530237987335,1.0,0.10189865924164862,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,23,Liu et al.,Legitimate,0.775916907956262,0.7713514922603807,0.8574685146750202,0.7633598363070825,0.2216236169373261,0.20874849527090297,0.05642993841361802,1.0,0.12170051265546178,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,24,Liu et al.,Legitimate,0.7082339910923765,0.6745764927946691,0.6566163371643843,0.7125992176641124,0.1574822279934035,0.016414108034799695,0.09193355558356955,1.0,0.06645747290294318,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,25,Liu et al.,Suspicious,0.6121551801303743,0.3551691121025608,0.6396547884487775,0.4651725511863633,0.3290832305424454,0.511706111226546,0.5419940340050755,0.8427675725538162,0.38500395080506267,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,26,Liu et al.,Legitimate,0.8488780462523015,0.8125674021000205,0.8274500223139691,0.7452477701293074,0.0409125879510562,0.17307073378181337,0.23254185995610405,1.0,0.1116312954222434,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,27,Liu et al.,Legitimate,0.8685503972149237,0.7424174393385711,0.7335849689799883,0.831289670338228,0.07857974900985004,0.2146065647695681,0.24740741592868926,1.0,0.13514843242702684,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,28,Liu et al.,Legitimate,0.7708246785208057,0.8160047087252933,0.8168035128352223,0.7141100479200755,0.20810341589273715,0.11649704279511901,0.23819742382168482,1.0,0.14069947062738525,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,29,Liu et al.,Legitimate,0.7518639276382104,0.8474738907176845,0.7373232720300157,0.698048501350951,0.20875572012030386,0.021048150334565544,0.09203097435053283,1.0,0.08045871120135055,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,30,Liu et al.,Legitimate,0.8615116436884103,0.8594574369422291,0.7774039923912576,0.8061276235559885,0.1033989744809745,0.06760618985915691,0.09472604606905843,1.0,0.06643280260229746,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,31,Liu et al.,Legitimate,0.8132078107413412,0.8163317878918388,0.8248607582787814,0.8335879078494002,0.021029572287927966,0.11399947142585,0.016589296989360017,1.0,0.037904585175784496,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,32,Liu et al.,Legitimate,0.7918026342918284,0.7487074451737732,0.8457728516724736,0.7572357616859406,0.026992374437729453,0.03296987606955653,0.219478773108789,1.0,0.06986025590401874,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,33,Liu et al.,Malicious,0.13449378599465708,0.026399173434778225,0.06546714005833926,0.18299560873314993,0.673951058893674,0.8754580159326075,0.8513895033134775,0.2958895690687654,0.7762272522677485,Reject,0,,Reject,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,34,Liu et al.,Malicious,0.017697485958091366,0.02214780713700233,0.30108312751364147,0.09770745818416393,0.7573874363099491,0.8724971828816993,0.9188957299994172,0.398592728384583,0.7875469052016206,Reject,0,,Reject,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,35,Liu et al.,Suspicious,0.6489975914325347,0.5775383104562594,0.5061890617632464,0.413390068944215,0.5569974435048937,0.45588864489928754,0.45938897646272064,0.8409354756425719,0.40783489730608247,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,36,Liu et al.,Legitimate,0.8539047508811566,0.6768432583930182,0.7598231129260278,0.698138305120657,0.10806001484419003,0.012981958075395886,0.03424510361338519,1.0,0.03882176913324278,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,37,Liu et al.,Legitimate,0.7166166460951512,0.7938883357589954,0.8149547679271972,0.797692147034176,0.22185003508814857,0.08643465390142421,0.08234650384075061,1.0,0.09765779820758085,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,38,Liu et al.,Suspicious,0.6183485404066137,0.4161819656456929,0.6849609618934966,0.3947643571956028,0.6236553125695167,0.24798705225227707,0.6477920973454333,0.8410319014089682,0.41960064018956467,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,39,Liu et al.,Legitimate,0.7880037160308022,0.868672374101663,0.6687066617740492,0.7925554297675775,0.22349401038208713,0.12061170864588738,0.18140211723993527,1.0,0.13137695906697744,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,40,Liu et al.,Legitimate,0.8172508138933596,0.7515379026331515,0.7891778792241936,0.79785671054987,0.2077817919086909,0.01047866215822363,0.0809778006662332,1.0,0.07480956368328692,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,41,Liu et al.,Legitimate,0.8615724738334385,0.8463296947467687,0.751780621366921,0.8040905457112544,0.06395633015587396,0.043375469349761754,0.13364482749137516,1.0,0.060244156749252716,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,42,Liu et al.,Legitimate,0.7576599360746619,0.779626974340202,0.6695633922306722,0.86574654532271,0.2273925696736899,0.16097653274149776,0.15451100464338766,1.0,0.13572002676464381,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,43,Liu et al.,Malicious,0.06733795638538843,0.21245003286419864,0.2222666575030752,0.04245291906620225,0.9087220554067377,0.8756793093981606,0.919610362871121,0.31704204273445613,0.8467424212353909,Reject,0,,Reject,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,44,Liu et al.,Legitimate,0.8224669526122433,0.7861010845673347,0.7436412403327215,0.8584949141747459,0.19969007074548414,0.010426158557113487,0.007599357083427599,1.0,0.05442889659650631,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,45,Liu et al.,Suspicious,0.4898711522039836,0.5949522023164999,0.6922869880730804,0.430859263406204,0.49369983033192033,0.3842618177102759,0.6795763872865359,0.8074958327766788,0.4375105506380133,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,46,Liu et al.,Legitimate,0.8427251739821674,0.835031180776873,0.7546167011233699,0.7683577359967088,0.06304001147958341,0.012998610207648118,0.24922594421582406,1.0,0.0813161414757639,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,47,Liu et al.,Legitimate,0.837640071353617,0.8701414674045211,0.8694712292623534,0.7928299650645037,0.17730695529675553,0.21783651036063897,0.2448811075170227,1.0,0.1600061432936043,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,48,Liu et al.,Legitimate,0.7392109167129697,0.7506683677440651,0.6807508898510726,0.8622059020309059,0.13976688914652774,0.05271862568103402,0.1935942007496844,1.0,0.09651992889431155,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,49,Liu et al.,Legitimate,0.8037417062015365,0.7305707237209821,0.6773567020042168,0.8130432970607225,0.11996837977257531,0.1780749851753929,0.149918914175303,1.0,0.11199056978081781,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,50,Liu et al.,Malicious,0.18539270062352584,0.1440812774669457,0.18994909719874464,0.22885994898611106,0.7665861691610726,0.6506806305917322,0.6616321049435622,0.45497914660973005,0.6559799395216592,Reverify,1,False,Reject,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,20.9752,20.9752
0,51,Liu et al.,Suspicious,0.5535298483757378,0.5625234417147946,0.45645400942214065,0.4271925550633571,0.2932453707920339,0.3720344074931438,0.526247343926657,0.7982698734219217,0.3483143121974782,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,52,Liu et al.,Malicious,0.08533297519055913,0.1142075821435632,0.27955059647854597,0.09091587392717153,0.7975392338083245,0.8629725255430891,0.764642241642433,0.29718458508256373,0.7819923539778207,Reject,0,,Reject,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,53,Liu et al.,Malicious,0.1353354107477262,0.22512941690170665,0.2913928210047209,0.038395130346309994,0.9131085674497394,0.7677026933973831,0.7259046617887732,0.37636299744450286,0.7575882312978481,Reject,0,,Reject,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,54,Liu et al.,Legitimate,0.7760705624207308,0.8658589601228965,0.7598215878306391,0.7533784303551868,0.1460444927241103,0.05537085217892903,0.02186494775481548,1.0,0.055820073164463704,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,55,Liu et al.,Malicious,0.028037876545892,0.03342775764897,0.08316599315626055,0.03624234196276088,0.8330799771227075,0.6663221483984271,0.7503919409145092,0.23490363730461677,0.7537226072827568,Reject,0,,Reject,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,56,Liu et al.,Legitimate,0.8522398830344152,0.7557628628527217,0.7978798337947578,0.7261529601364363,0.04433646089508861,0.00942315800538796,0.04868961618370514,1.0,0.02561230877104543,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,57,Liu et al.,Legitimate,0.7446483337348783,0.6911609244851704,0.671949466096019,0.7171578469083977,0.10624267551386997,0.04757477516976198,0.10498803149081007,1.0,0.0647013705436105,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,58,Liu et al.,Legitimate,0.7837773427997013,0.8028480592349782,0.6612045502423937,0.8352921577591518,0.1447762396269465,0.018851342345390362,0.2517784475321072,1.0,0.10385150737611101,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,59,Liu et al.,Legitimate,0.8564314746728068,0.66593972010014,0.7128870980839115,0.8364740465903271,0.1725277226312948,0.04254537783645401,0.06033761148346435,1.0,0.06885267798780328,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,60,Liu et al.,Legitimate,0.7606394889665231,0.7580604910665637,0.7871539377318328,0.7603682531273328,0.10664754795417108,0.17234585845880931,0.010572648665417813,1.0,0.07239151376959956,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,61,Liu et al.,Legitimate,0.7400965818183135,0.8078418832479447,0.8474050596687692,0.7852149477766522,0.12269046291556174,0.024710863466113394,0.12895094730672585,1.0,0.06908806842210025,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,62,Liu et al.,Suspicious,0.5306368245092126,0.42193064147694365,0.47359498248427206,0.49008542997797766,0.2951567660159393,0.3605312430325059,0.3735344591052055,0.8446143294114244,0.29615203468555656,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,63,Liu et al.,Legitimate,0.7531601385493877,0.6787065040778096,0.8463870186764946,0.7994714836779757,0.15658197021886286,0.1819607795433046,0.14365850945490666,1.0,0.12055031480426853,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,64,Liu et al.,Legitimate,0.7112899673681137,0.7695000817733829,0.7803198747318902,0.8258990268487779,0.09952859872069243,0.029416443751826005,0.08178846761741186,1.0,0.052683377522482575,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,65,Liu et al.,Legitimate,0.7593533627938951,0.7931719280079228,0.7768253980906822,0.7581375900693728,0.2274627798378795,0.1396747029863928,0.06837231553986675,1.0,0.10887744959103476,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,66,Liu et al.,Legitimate,0.7138765905479921,0.6859067819243428,0.7061604472170173,0.7241273892327019,0.043017129201715916,0.06573495915931872,0.04996886766890221,1.0,0.039680239007484214,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,67,Liu et al.,Suspicious,0.6257016581559097,0.3725180281243767,0.5513422635612728,0.4987298506984816,0.627978464740729,0.27577979196036534,0.4487501042399151,0.799501321771985,0.3882517597922561,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,68,Liu et al.,Legitimate,0.8648895043596287,0.8409438659265591,0.830406784755834,0.7410478672004402,0.03940189035607085,0.15417039494305687,0.2678600840942266,1.0,0.11535809234833859,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,69,Liu et al.,Malicious,0.12112416932805596,0.1492257039213683,0.11660172913602493,0.20088449177812007,0.7059612597911294,0.7126599868210097,0.7727353964900365,0.37211008974283255,0.7048116383398357,Reject,0,,Reject,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,70,Liu et al.,Suspicious,0.5241085047234738,0.42191213232515207,0.4265672672824648,0.5510002967848495,0.38804016181704465,0.46510217473748006,0.35050048823847235,0.8531279381179533,0.33762872166876096,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,71,Liu et al.,Legitimate,0.7799002114405997,0.7685173813912454,0.6639264136882376,0.7547451132129821,0.030992258969091337,0.014612492785607582,0.28532137068317126,1.0,0.08273153060946754,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,72,Liu et al.,Legitimate,0.7522649595850757,0.8288409362201955,0.7080494241194304,0.8147714376104718,0.17528724723949818,0.1373376071820108,0.13591532275377025,1.0,0.11213504429381982,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,73,Liu et al.,Suspicious,0.49910684534291044,0.4543363156647645,0.674698930464882,0.6084335216953582,0.6219772386954358,0.280726036563538,0.5831207209480911,0.8435544466652531,0.41056738738545295,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,74,Liu et al.,Suspicious,0.636555272078561,0.40327949325279655,0.4118441348645481,0.5850688982660062,0.48690109178148455,0.5702507178848585,0.34461327236881495,0.8705772061578944,0.3827969689693159,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,75,Liu et al.,Suspicious,0.5992044729056615,0.40949099177063986,0.44143615543294323,0.4344746710203813,0.5699421482430412,0.4989797128023506,0.49927239099582615,0.7648198868667238,0.45084359129362356,Reverify,1,True,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,20.9752,20.9752
0,76,Liu et al.,Suspicious,0.6205940326378522,0.4676085581356674,0.6403038161403344,0.5062322391727216,0.41858422051223065,0.41726373031955716,0.4098212481867596,0.9174977673137097,0.3320428579262094,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,77,Liu et al.,Legitimate,0.8262766785408563,0.7620193496404238,0.7031702053129826,0.852724788516247,0.08851456120495688,0.12532806252016299,0.26125884325886295,1.0,0.1187753667459957,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,78,Liu et al.,Legitimate,0.8048050515698475,0.6780834189889163,0.8571133228390877,0.8054089823216816,0.0772198525936831,0.03211223834660167,0.2288499557326929,1.0,0.08454551166824442,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,79,Liu et al.,Legitimate,0.8040801307971113,0.7687070115283878,0.8471191426238336,0.8334102243293072,0.03497197820084334,0.07187437615824101,0.0716182929899939,1.0,0.04461616183726956,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,80,Liu et al.,Malicious,0.16184605303841235,0.008754006462460657,0.19228603923740953,0.19904812504447952,0.8991533565613767,0.7186736521357134,0.8836053925949785,0.3269574609245938,0.7936187350918688,Reject,0,,Reject,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,81,Liu et al.,Legitimate,0.7154167216237758,0.8367984729986023,0.6803874163689939,0.7653064197331365,0.18383397567748452,0.03456675891489585,0.06607368677920951,1.0,0.07111860534289748,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,82,Liu et al.,Legitimate,0.8218635643731069,0.8092966341919777,0.7921342962470285,0.8169374982977871,0.1251370525907764,0.05805780900965738,0.09963476458857072,1.0,0.07070740654725112,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,83,Liu et al.,Legitimate,0.7277676817431092,0.8502862413093062,0.7795694719675915,0.7659267223160401,0.10652559555131712,0.21841700063516234,0.04419817190801324,1.0,0.09228519202362317,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,84,Liu et al.,Legitimate,0.7981900887732989,0.7627086131544548,0.7856744761946032,0.6993142170798008,0.20108734146201077,0.21492036329985326,0.16287985040666073,1.0,0.1447218887921312,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,85,Liu et al.,Legitimate,0.8174078219710456,0.8533425722087887,0.8065124413218617,0.7227102933567471,0.1328759515396649,0.13989149299877957,0.12224081384827096,1.0,0.09875206459667886,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,86,Liu et al.,Suspicious,0.5838480696631904,0.6326622611900287,0.6734926369742306,0.5092878163801347,0.32737926375494336,0.6279563696778235,0.6267111779115679,0.9706137088737115,0.40285827561765586,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,87,Liu et al.,Legitimate,0.717858675264378,0.8529819822004525,0.8418987474237324,0.7864611853487266,0.13633155131555247,0.09199884573114764,0.015783124754251934,1.0,0.06102838045023801,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,88,Liu et al.,Malicious,0.07292240191445301,0.2095936168314282,0.044719384327714926,0.08706358268385657,0.7650976617367096,0.7824992934788026,0.9112229220789223,0.3276038896884516,0.7828039969014957,Reject,0,,Reject,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
0,89,Liu et al.,Legitimate,0.7564405671219604,0.728132085392794,0.8130960948012377,0.7748665818420531,0.051787580023148844,0.10431987764402403,0.04059710361100771,1.0,0.04917614031954515,Accept,0,,Accept,10.4876,10.4876,0.8702028877849481,1.1528599285017873,0.9336714796415804,10.4876,10.4876
